"D-<i>erythro</i>-D-<i>gluco</i>-octose 8-phosphate"	"CPD-17016"	"C8H15O11P1"	-350.80145    
"D-<i>erythro</i>-biopterin"	"CPD-15306"	"C9H11N5O3"	33.272324    
"D-<i>erythro</i>-isocitrate"	"CPD-10748"	"C6H5O7"	-230.47293    
"D-<i>erythro</i>-sphinganine"	"CPD-13612"	"C18H40N1O2"	352.09277    
"D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose"	"CPD-12339"	"C7H14O7"	-110.90432    
"D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose 1,7-bisphosphate"	"CPD-12334"	"C7H12O13P2"	-561.4396    
"D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose 1-phosphate"	"CPD-12335"	"C7H13O10P1"	-334.9237    
"D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose 7-phosphate"	"CPD-12542"	"C7H13O10P1"	-334.9237    
"D-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose 1,7-bisphosphate"	"D-BETA-D-HEPTOSE-17-DIPHOSPHATE"	"C7H12O13P2"	-561.4396    
"D-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose 1-phosphate"	"D-BETA-D-HEPTOSE-1-P"	"C7H13O10P1"	-334.9237    
"D-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose 7-phosphate"	"CPD-12543"	"C7H13O10P1"	-334.9237    
"D-<i>glycero</i>-D-<i>altro</i>-octulose 8-phosphate"	"CPD-17014"	"C8H15O11P1"	-349.94147    
"D-<i>glycero</i>-D-<i>manno</i>-heptose 7-phosphate"	"D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE"	"C7H13O10P1"	-334.9237    
"D-<i>myo</i>-inositol (1,2) bisphosphate"	"CPD-6747"	"C6H10O12P2"	-547.2418    
"D-<i>myo</i>-inositol (1,2,3) trisphosphate"	"CPD-6745"	"C6H9O15P3"	-776.2541    
"D-<i>myo</i>-inositol (1,2,3,4) tetrakisphosphate"	"CPD-6781"	"C6H8O18P4"	-1007.7628    
"D-<i>myo</i>-inositol (1,2,3,4,5)-pentakisphosphate"	"MI-PENTAKISPHOSPHATE"	"C6H7O21P5"	-1241.7681    
"D-<i>myo</i>-inositol (1,2,3,5,6) pentakisphosphate"	"CPD-6741"	"C6H7O21P5"	-1241.7681    
"D-<i>myo</i>-inositol (1,2,3,6) tetrakisphosphate"	"CPD-6743"	"C6H8O18P4"	-1007.7628    
"D-<i>myo</i>-inositol (1,2,4,5,6)-pentakisphosphate"	"CPD-534"	"C6H7O21P5"	-1241.7681    
"D-<i>myo</i>-inositol (1,2,5,6) tetrakisphosphate"	"CPD-6742"	"C6H8O18P4"	-1007.7628    
"D-<i>myo</i>-inositol (1,2,6) trisphosphate"	"CPD-6744"	"C6H9O15P3"	-776.2541    
"D-<i>myo</i>-inositol (1,3)-bisphosphate"	"D-MYO-INOSITOL-13-BISPHOSPHATE"	"C6H10O12P2"	-547.2418    
"D-<i>myo</i>-inositol (1,3,4)-trisphosphate"	"INOSITOL-1-3-4-TRIPHOSPHATE"	"C6H9O15P3"	-776.2541    
"D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate"	"CPD-506"	"C6H8O18P4"	-1007.7628    
"D-<i>myo</i>-inositol (1,3,4,6)-tetrakisphosphate"	"CPD-505"	"C6H8O18P4"	-1007.7628    
"D-<i>myo</i>-inositol (1,4)-bisphosphate"	"INOSITOL-1-4-BISPHOSPHATE"	"C6H10O12P2"	-547.2418    
"D-<i>myo</i>-inositol (1,4,5)-trisphosphate"	"INOSITOL-1-4-5-TRISPHOSPHATE"	"C6H9O15P3"	-776.2541    
"D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate"	"INOSITOL-1456-TETRAKISPHOSPHATE"	"C6H8O18P4"	-1007.7628    
"D-<i>myo</i>-inositol (2,3,4) trisphosphate"	"CPD-6782"	"C6H9O15P3"	-776.2541    
"D-<i>myo</i>-inositol (2,3,4,5) tetrakisphosphate"	"CPD-18901"	"C6H8O18P4"	
"D-<i>myo</i>-inositol (2,4) bisphosphate"	"CPD-6783"	"C6H10O12P2"	-547.2418    
"D-<i>myo</i>-inositol (2,4,5) trisphosphate"	"CPD-18902"	"C6H9O15P3"	
"D-<i>myo</i>-inositol (2,5) bisphosphate"	"CPD-18903"	"C6H10O12P2"	
"D-<i>myo</i>-inositol (3,4)-bisphosphate"	"D-MYO-INOSITOL-34-BISPHOSPHATE"	"C6H10O12P2"	-547.2418    
"D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate"	"CPD-178"	"C6H8O18P4"	-1007.7628    
"D-<i>myo</i>-inositol (3,4,6)-trisphosphate"	"CPD-6681"	"C6H9O15P3"	-776.2541    
"D-<i>myo</i>-inositol (3,5,6)-trisphosphate"	"INS356P3"	"C6H9O15P3"	-776.2541    
"D-<i>myo</i>-inositol (3,6)-bisphosphate"	"CPD-11930"	"C6H10O12P2"	-547.2418    
"D-<i>myo</i>-inositol (4,5)-bisphosphate"	"CPD-193"	"C6H10O12P2"	-547.2418    
"D-<i>myo</i>-inositol 1,3,4,5,6-pentakisphosphate"	"CPD-1107"	"C6H7O21P5"	-1241.7681    
"D-<i>threo</i>-3-phenylserine"	"CPD-12740"	"C9H11N1O3"	23.892326    
"D-<i>threo</i>-isocitrate"	"THREO-DS-ISO-CITRATE"	"C6H5O7"	-230.47293    
"D-<i>threo</i>-sphinganine"	"CPD-18488"	"C18H40N1O2"	352.09277    
"D-Apiitol"	"CPD-362"	"C5H12O5"	-67.18656    
"D-Glucurono-6,2-lactone"	"CPD-526"	"C6H8O6"	-124.371025    
"D-Iditol"	"CPD-357"	"C6H14O6"	-81.64432    
"D-Man-&beta;-(1&rarr;4)-GlcA-&beta;-(1&rarr;2)-6-<i>O</i>-acetyl-D-Man-&alpha;-(1&rarr;3)-D-Glc-&beta;-(1&rarr;4)-D-Glc-&alpha;-1-diphospho-<i>ditrans,octacis</i>-undecaprenol"	"CPD-12781"	"C87H139O34P2"	375.2271    
"D-Man-&beta;-(1&rarr;4)-GlcA-&beta;-(1&rarr;2)-D-Man-&alpha;-(1&rarr;3)-D-Glc-&beta;-(1&rarr;4)-D-Glc-&alpha;-1-diphospho-<i>ditrans,octacis</i>-undecaprenol"	"CPD-12772"	"C85H137O33P2"	392.13492    
"D-abequose"	"CPD-9394"	""	
"D-alanine"	"D-ALANINE"	"C3H7N1O2"	-16.022158    
"D-alanyl-D-alanine"	"D-ALA-D-ALA"	"C6H12N2O3"	4.5634437    
"D-alanyl-D-alanyl-poly(glycerolphosphate)"	"CPD-75"	""	
"D-alanyl-D-lactate"	"CPD-12247"	"C6H11N1O4"	-48.807674    
"D-alanyl-D-serine"	"CPD-12249"	"C6H12N2O4"	-31.666561    
"D-alanyl-poly(glycerolphosphate)"	"ALANYL-POLYGLYCEROLPHOSPHATE"	""	
"D-allo-isoleucine"	"CPD-17659"	"C6H13N1O2"	48.65456    
"D-allofuranose"	"Allofuranose"	"C6H12O6"	-94.78656    
"D-allopyranose"	"D-Allopyranose"	"C6H12O6"	-95.02656    
"D-allose"	"ALLOSE"	""	
"D-allothreonine"	"CPD-10303"	"C4H9N1O3"	-31.8999    
"D-allulose 6-phosphate"	"D-ALLULOSE-6-PHOSPHATE"	"C6H11O9P1"	-318.18594    
"D-altritol"	"CPD-12811"	"C6H14O6"	-81.64432    
"D-altronate"	"D-ALTRONATE"	"C6H11O7"	-155.98975    
"D-altropyranose"	"D-altropyranoses"	"C6H12O6"	-95.02656    
"D-altrose"	"D-altrose"	""	
"D-aminoadipate"	"CPD-9400"	"C6H10N1O4"	-60.110855    
"D-apiose"	"D-APIOSE"	"C5H10O5"	-78.24881    
"D-arabinofuranose"	"D-arabinofuranose"	"C5H10O5"	-78.908806    
"D-arabinofuranose 5-phosphate"	"CPD-18118"	"C5H9O8P1"	-302.92813    
"D-arabinonate"	"CPD-1114"	"C5H9O6"	-140.11198    
"D-arabinono-1,4-lactone"	"CPD-356"	"C5H8O5"	-97.19104    
"D-arabinopyranose"	"D-arabinopyranose"	"C5H10O5"	-77.3488    
"D-arabinose"	"D-ARABINOSE"	"C5H10O5"	
"D-arabinose 5-phosphate"	"Arabinose-5P"	""	
"D-arabitol"	"CPD-355"	"C5H12O5"	-65.766556    
"D-arabitol 1-phosphate"	"CPD-12079"	"C5H11O8P1"	-289.7859    
"D-arabitol 5-phosphate"	"CPD-12080"	"C5H11O8P1"	-289.7859    
"D-arginine"	"CPD-220"	"C6H15N4O2"	79.88474    
"D-asparagine"	"CPD-3633"	"C4H8N2O3"	-41.14103    
"D-aspartate"	"CPD-302"	"C4H6N1O4"	-104.43533    
"D-bornesitol"	"1-METHYL-MYO-INOSITOL"	"C7H14O6"	-61.514317    
"D-carnitine"	"D-CARNITINE"	"C7H15N1O3"	26.8368    
"D-carnitinyl-CoA"	"D-CARNITINYL-COA"	"C28H46N8O18P3S1"	-421.90594    
"D-cellobiose"	"CPD-15975"	"C12H22O11"	-150.79538    
"D-cellobiose 6'-phosphate"	"CPD-15978"	"C12H21O14P1"	-374.81473    
"D-cycloserine"	"CPD-2482"	"C3H7N2O2"	-3.414216    
"D-cystathionine"	"CPD0-1563"	"C7H14N2O4S1"	-11.114318    
"D-cysteine"	"D-CYSTEINE"	"C3H7N1O2S1"	-11.492157    
"D-cystine"	"CPD0-1564"	"C6H12N2O4S2"	-36.356552    
"D-dopachrome"	"CPD-7272"	"C9H6N1O4"	-16.555344    
"D-erythritol 4-phosphate"	"D-ERYTHRITOL-4P"	"C4H9O7P1"	-273.90817    
"D-erythro-imidazole-glycerol-phosphate"	"D-ERYTHRO-IMIDAZOLE-GLYCEROL-P"	"C6H9N2O6P1"	-208.81819    
"D-erythrose"	"ERYTHROSE"	"C4H8O4"	-60.83104    
"D-erythrose 4-phosphate"	"ERYTHROSE-4P"	"C4H7O7P1"	-284.9704    
"D-erythrulose"	"D-ERYTHRULOSE"	"C4H8O4"	-62.411037    
"D-erythrulose 1-phosphate"	"CPD-19135"	"C4H7O7P1"	
"D-erythrulose 4-phosphate"	"CPD-19133"	"C4H7O7P1"	
"D-fenchone"	"CPD-13994"	"C10H16O1"	141.64795    
"D-fructofuranose"	"Fructofuranose"	"C6H12O6"	-95.91656    
"D-fructofuranose 1-phosphate"	"D-fructofuranose-1-phosphate"	"C6H11O9P1"	-319.9359    
"D-fructofuranose 6-phosphate"	"CPD-18719"	"C6H11O9P1"	
"D-fructofuranuronate"	"D-fructofuranuronate"	"C6H9O7"	-170.262    
"D-fructopyranose"	"D-Fructopyranose"	"C6H12O6"	-94.35655    
"D-fructopyranose 1-phosphate"	"D-fructopyranose-1-phosphate"	"C6H11O9P1"	-318.3759    
"D-fructose"	"FRU"	"C6H12O6"	
"D-fructose 1-phosphate"	"D-fructose-1-phosphate"	""	
"D-fructose 6-phosphate"	"CPD-15709"	"C6H11O9P1"	-318.18594    
"D-fructosyl-L-lysine"	"FRUCTOSELYSINE"	"C12H25N2O7"	8.705986    
"D-fructuronate"	"FRUCTURONATE"	"C6H9O7"	-168.512    
"D-fucofuranose"	"Fucofuranoses"	"C6H12O5"	-58.55656    
"D-fuconate"	"D-FUCONATE"	"C6H11O6"	-119.75975    
"D-fucopyranose"	"Fucopyranoses"	"C6H12O5"	-58.79656    
"D-fucose"	"D-Fucoses"	"C6H12O5"	-58.79656    
"D-galactal"	"CPD0-1300"	"C6H10O4"	-25.3288    
"D-galactaro-1,4-lactone"	"CPD-16522"	"C6H7O7"	-187.41423    
"D-galactaro-1,5-lactone"	"CPD-17138"	"C6H7O7"	-187.65424    
"D-galacto-hexodialdose"	"CPD-155"	"C6H10O6"	-106.088806    
"D-galactofuranose"	"D-galactofuransoe"	"C6H12O6"	-94.78656    
"D-galactonate"	"D-GALACTONATE"	"C6H11O7"	-155.98975    
"D-galactono-1,4-lactone"	"D-GALACTONO-1-4-LACTONE"	"C6H10O6"	-113.06881    
"D-galactono-1,5-lactone"	"CPD-14779"	"C6H10O6"	-113.30880    
"D-galactopyranose"	"D-galactopyranose"	"C6H12O6"	-95.02656    
"D-galactopyranose 6-phosphate"	"D-galactopyranose-6-phosphate"	"C6H11O9P1"	-319.04593    
"D-galactopyranuronate"	"D-Galactopyranuronate"	"C6H9O7"	-169.37196    
"D-galactosamine"	"GALACTOSAMINE"	"C6H14N1O5"	-39.546383    
"D-galactosamine 6-phosphate"	"D-GALACTOSAMINE-6-PHOSPHATE"	"C6H13N1O8P1"	-262.3175    
"D-galactose"	"D-Galactose"	"C6H12O6"	
"D-galactosylamine"	"D-GALACTOSYLAMINE"	"C6H14N1O5"	-39.546383    
"D-galactosylononitol"	"CPD-8058"	"C13H24O11"	-117.28313    
"D-galacturonate"	"D-GALACTURONATE"	"C6H9O7"	
"D-glucarate"	"D-GLUCARATE"	"C6H8O8"	-230.95929    
"D-glucaro-1,4-lactone"	"CPD-17141"	"C6H7O7"	-187.41423    
"D-glucaro-1,5-lactone"	"CPD-12595"	"C6H7O7"	-187.65424    
"D-gluconate"	"GLUCONATE"	"C6H11O7"	-157.02974    
"D-gluconate 6-phosphate"	"CPD-2961"	"C6H10O10P1"	-381.25735    
"D-glucono-1,4-lactone"	"GLUCONOGAMMALACTONE"	"C6H10O6"	-113.06881    
"D-glucono-1,5-lactone"	"GLC-D-LACTONE"	"C6H10O6"	-113.30880    
"D-glucopyranose"	"Glucopyranose"	"C6H12O6"	-95.02656    
"D-glucopyranose 6-phosphate"	"D-glucopyranose-6-phosphate"	"C6H11O9P1"	-319.04593    
"D-glucopyranuronate"	"D-Glucopyranuronate"	"C6H9O7"	-169.37196    
"D-glucosamine"	"GLUCOSAMINE"	"C6H14N1O5"	-39.546383    
"D-glucosamine 1-phosphate"	"GLUCOSAMINE-1P"	"C6H13N1O8P1"	-262.3175    
"D-glucosamine 6-phosphate"	"D-GLUCOSAMINE-6-P"	"C6H13N1O8P1"	-262.3175    
"D-glucose"	"D-Glucose"	"C6H12O6"	
"D-glucose 1-phosphate"	"D-glucose-1-phosphates"	"C6H11O9P1"	-297.25546    
"D-glucose 6-phosphate"	"Glucose-6-phosphate"	""	
"D-glucose 6-sulfate"	"CPD-544"	"C6H11O9S1"	-185.70975    
"D-glucosone"	"CPD-13129"	"C6H10O6"	-102.76880    
"D-glucosyl-&alpha;(1&rarr;3)- mannose"	"CPD-13557"	"C12H22O11"	-150.79538    
"D-glucosyluronate-1,3-&beta;-D-galactosyl-[proteoglycan]"	"GLUCURONYL-ETCETERA-GALACTOSYLPROTEOGLYC"	""	
"D-glucuronate"	"GLUCURONATE"	""	
"D-glucurono-6,3-lactone"	"D-GLUCURONOLACTONE"	"C6H8O6"	-124.13106    
"D-glucuronyl-(1&rarr;3)-&beta;-<i>N</i>-acetyl-D-galactosaminyl-(1&rarr;4)-&beta;-D-glucuronyl-(1&rarr;3)-&beta;-D-galactosyl-(1->3)-&beta;-D-galactosyl-(1->4)-&beta;-D-xylosyl-[core protein]"	"GlcA-GalNAc-GlcA-Gal-Gal-Xyl-Proteins"	""	
"D-glutamate"	"D-GLT"	"C5H8N1O4"	-84.843094    
"D-glutaminamide"	"CPD-11638"	"C5H12N3O2"	43.691383    
"D-glutamine"	"GLUTAMIDE"	"C5H10N2O3"	-18.978802    
"D-glyceraldehyde"	"GLYCERALD"	"C3H6O3"	-42.973278    
"D-glyceraldehyde 3-phosphate"	"GAP"	"C3H5O6P1"	-265.65268    
"D-glycerate"	"GLYCERATE"	"C3H5O4"	-106.256454    
"D-glycero-&alpha;-D-talo-oct-2-ulopyranosonate"	"CPD-18119"	"C8H13O9"	-202.25749    
"D-gulonate"	"CPD-16836"	"C6H11O7"	-155.98975    
"D-gulopyranose"	"D-Gulopyranose"	"C6H12O6"	-95.02656    
"D-gulose"	"D-Gulose"	""	
"D-hamamelose"	"D-HAMAMELOSE"	"C6H12O6"	-94.35655    
"D-hamamelose 2'-phosphate"	"D-HAMAMELOSE-2-PHOSPHATE"	"C6H11O9P1"	-318.3759    
"D-hexose 6-phosphate"	"D-HEXOSE-6-PHOSPHATE"	"C6H11O9P1"	-319.04593    
"D-histidine"	"CPD-12151"	"C6H9N3O2"	35.000095    
"D-homocysteine"	"CPD-8826"	"C4H9N1O2S1"	10.670094    
"D-homoserine"	"CPD-12255"	"C4H9N1O3"	-30.089912    
"D-idarate"	"CPD0-1092"	"C6H8O8"	-230.95929    
"D-idonate"	"CPD-14807"	"C6H11O7"	-155.98975    
"D-idopyranose"	"IDOSE"	"C6H12O6"	-95.02656    
"D-idose"	"D-idose"	""	
"D-isoglutamine"	"CPD-12296"	"C6H13N2O2"	62.572502    
"D-isoleucine"	"CPD-12149"	"C6H13N1O2"	48.65456    
"D-kanosamine 6-phosphate"	"CPD-10225"	"C6H13N1O8P1"	-262.3175    
"D-leucine"	"CPD-12150"	"C6H13N1O2"	48.65456    
"D-lombricine"	"LOMBRICINE"	"C6H15N4O6P1"	-173.80322    
"D-lysine"	"CPD-219"	"C6H15N2O2"	69.714745    
"D-lysopine"	"CPD-306"	"C9H18N2O4"	31.370186    
"D-lyxonate"	"CPD-8902"	"C5H9O6"	-140.11198    
"D-lyxose"	"LYXOSE"	"C5H10O5"	-76.8288    
"D-mannitol"	"MANNITOL"	"C6H14O6"	-81.64432    
"D-mannitol 1-phosphate"	"MANNITOL-1P"	"C6H13O9P1"	-305.6637    
"D-mannonate"	"D-MANNONATE"	"C6H11O7"	-155.98975    
"D-mannono-&gamma;-lactone"	"CPD-9062"	"C6H10O6"	-113.06881    
"D-mannono-1,5-lactone"	"CPD-14780"	"C6H10O6"	-113.30880    
"D-mannopyranose"	"D-mannopyranose"	"C6H12O6"	-95.02656    
"D-mannopyranose 6-phosphate"	"CPD-15979"	"C6H11O9P1"	-319.04593    
"D-mannopyranosyl-1-phosphoheptaprenol"	"CPD1G-69"	"C41H68O9P1"	458.70416    
"D-mannosamine"	"D-Mannosamines"	"C6H14N1O5"	-39.546383    
"D-mannose"	"MANNOSE"	"C6H12O6"	
"D-mannose 6-phosphate"	"Mannose-6-phosphate"	""	
"D-mannosyl-1-phosphoundecaprenol"	"D-MANNOSYL-1-PHOSPHOUNDECAPRENOL"	"C61H100O9P1"	899.7401    
"D-mannosyl-5'-<i>O</i>-&beta;-queuosine at position 34 of a tRNA<sup>Asp</sup>"	"CPD-8536"	""	
"D-mannuronate"	"D-mannuronates"	"C6H9O7"	-167.05196    
"D-methionine"	"CPD-218"	"C5H11N1O2S1"	37.072315    
"D-mycaminose"	"CPD-13844"	"C8H18N1O4"	52.218117    
"D-mycarose"	"CPD-13964"	"C7H14O4"	0.26567626    
"D-mycinose"	"Mycinopyranose"	"C8H16O5"	11.587928    
"D-myo-inositol 1,2-cyclic phosphate"	"CPD-1121"	"C6H10O8P1"	-177.84085    
"D-nopaline"	"CPD-308"	"C11H19N4O6"	-24.710781    
"D-octopine"	"CPD-309"	"C9H18N4O4"	41.540184    
"D-oliose"	"CPD-13963"	"C6H12O4"	-18.956558    
"D-olivose"	"CPD-11913"	"C6H12O4"	-18.956558    
"D-ononitol"	"4-METHYL-MYO-INOSITOL"	"C7H14O6"	-61.514317    
"D-ornithine"	"CPD-217"	"C5H13N2O2"	47.5525    
"D-ornithyl-<i>N</i>&epsilon;-L-lysine"	"CPD-14097"	"C11H27N4O3"	169.76172    
"D-paratose"	"CPD-9399"	""	
"D-penicillamine"	"CPD-7702"	"C5H11N1O2S1"	43.882324    
"D-perosamine"	"D-perosamine"	""	
"D-perosaminopyranose"	"D-perosaminopyranose"	"C8H15N1O5"	-22.33319    
"D-phenylalanine"	"CPD-216"	"C9H11N1O2"	61.93232    
"D-phenylalanyl-[gramicidin-S synthetase]"	"D-Phenylalanyl-Acps"	""	
"D-phenylglycine"	"D-PHENYLGLYCINE"	"C8H9N1O2"	39.770096    
"D-pinitol"	"CPD-8046"	"C7H14O6"	-61.514317    
"D-pipecolate"	"CPD-11619"	"C6H11N1O2"	45.492325    
"D-proline"	"D-PROLINE"	"C5H9N1O2"	23.720093    
"D-proline betaine"	"CPD-17175"	"C7H13N1O2"	55.55456    
"D-ravidosamine"	"CPD-18163"	"C8H18N1O4"	52.218117    
"D-rhamnopyranose"	"D-rhamnopyranoses"	"C6H12O5"	-58.79656    
"D-rhamnose"	"D-Rhamnose"	""	
"D-rhamnulose"	"CPD-15219"	"C6H12O5"	-57.936565    
"D-ribitol 5-phosphate"	"CPD-372"	"C5H11O8P1"	-289.7859    
"D-ribofuranose"	"D-Ribofuranose"	"C5H10O5"	-78.908806    
"D-ribofuranose 2,5-bisphosphate"	"CPD-15894"	"C5H8O11P2"	-529.44403    
"D-ribofuranose 5-phosphate"	"CPD-15317"	"C5H9O8P1"	-302.92813    
"D-ribonate"	"CPD-373"	"C5H9O6"	-140.11198    
"D-ribono-1,4-lactone"	"CPD-13413"	"C5H8O5"	-97.19104    
"D-ribopyranose"	"D-Ribopyranose"	"C5H10O5"	-77.3488    
"D-ribose"	"RIBOSE"	"C5H10O5"	
"D-ribose 5-phosphate"	"RIBOSE-5P"	"C5H9O8P1"	-296.17816    
"D-ribulose"	"D-RIBULOSE"	"C5H10O5"	-78.28881    
"D-ribulose 1-phosphate"	"D-RIBULOSE-1-P"	"C5H9O8P1"	-302.30817    
"D-ribulose 5-phosphate"	"RIBULOSE-5P"	"C5H9O8P1"	-302.30817    
"D-ribulose-1,5-bisphosphate"	"D-RIBULOSE-15-P2"	"C5H8O11P2"	-528.82404    
"D-sedoheptulose"	"SEDOHEPTULOSE"	"C7H14O7"	-110.04431    
"D-sedoheptulose 7-phosphate"	"D-SEDOHEPTULOSE-7-P"	"C7H13O10P1"	-334.0637    
"D-sedoheptulose-1,7-bisphosphate"	"D-SEDOHEPTULOSE-1-7-P2"	"C7H12O13P2"	-560.5796    
"D-serine"	"D-SERINE"	"C3H7N1O3"	-52.25216    
"D-serine-phosphoethanolamine"	"CPD-19125"	"C5H13N2O6P1"	
"D-sorbitol"	"SORBITOL"	"C6H14O6"	-81.51431    
"D-sorbitol 6-phosphate"	"D-SORBITOL-6-P"	"C6H13O9P1"	-305.6637    
"D-tagatofuranose"	"D-tagatofuranose"	"C6H12O6"	-95.91656    
"D-tagatofuranose 1,6-bisphosphate"	"TAGATOSE-1-6-DIPHOSPHATE"	"C6H10O12P2"	-546.4518    
"D-tagatofuranose 6-phosphate"	"TAGATOSE-6-PHOSPHATE"	"C6H11O9P1"	-319.9359    
"D-tagatose"	"D-tagatose"	"C6H12O6"	
"D-tagaturonate"	"D-TAGATURONATE"	"C6H9O7"	-168.512    
"D-talopyranose"	"D-talopyranoses"	"C6H12O6"	-95.02656    
"D-talose"	"D-talose"	""	
"D-tartrate"	"D-TARTRATE"	"C4H4O6"	-199.20375    
"D-threitol"	"CPD-12825"	"C4H10O4"	-49.888813    
"D-threonine"	"D-THREONINE"	"C4H9N1O3"	-31.8999    
"D-thyroxine"	"CPD-11211"	"C15H11N1O4I4"	107.352325    
"D-trehalose 6-phosphate"	"CPD-15991"	"C12H21O14P1"	-374.81473    
"D-tryptophan"	"D-TRYPTOPHAN"	"C11H12N2O2"	76.384445    
"D-tyrosine"	"D-TYROSINE"	"C9H11N1O3"	22.452318    
"D-tyvelose"	"CPD-9395"	""	
"D-urobilin"	"CPD-17979"	"C33H38N4O6"	211.99434    
"D-urobilinogen"	"CPD-17978"	"C33H40N4O6"	247.15657    
"D-valine"	"CPD-3642"	"C5H11N1O2"	26.492325    
"D-xylonate"	"D-XYLONATE"	"C5H9O6"	-140.11198    
"D-xylono-1,4-lactone"	"D-XYLONO-14-LACTONE"	"C5H8O5"	-97.19104    
"D-xylonolactone"	"CPD-360"	"C5H8O5"	-95.63104    
"D-xylopyranose"	"D-Xylopyranose"	"C5H10O5"	-77.3488    
"D-xylose"	"D-Xylose"	"C5H10O5"	
"D-xylose 5-phosphate"	"CPD-17006"	"C5H9O8P1"	-300.84818    
"D-xylulose"	"D-XYLULOSE"	"C5H10O5"	-78.28881    
"D-xylulose 5-phosphate"	"XYLULOSE-5-PHOSPHATE"	"C5H9O8P1"	-302.30817    
"DAHP-o-methyl glycoside"	"CPD0-1374"	""	
"DDP-N-acetylmuramoyl-L-alanyl-D-glutamate"	"CPD0-1331"	"C28H41N5O23P2"	-570.9071    
"DDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate"	"CPD0-1333"	""	
"DIBOA"	"CPD-6365"	"C8H6N1O4"	-49.324337    
"DIBOA-&beta;-D-glucoside"	"CPD-13811"	"C14H17N1O9"	-87.67095    
"DIMBOA"	"CPD-6366"	"C9H8N1O5"	-53.612083    
"DIMBOA-&beta;-D-glucoside"	"CPD-6562"	"C15H19N1O10"	-91.95871    
"DL -&alpha;-difluoromethyllysine"	"CPD-7990"	"C7H15N2O2F2"	76.83475    
"DL-&beta;-hydroxynorvaline"	"CPD-8857"	"C5H11N1O3"	-9.737688    
"DL-1,3-diaminopropan-2-ol"	"CPD0-1258"	"C3H12N2O1"	76.32521    
"DL-2-aminopropan-1-ol"	"CPD0-1260"	"C3H10N1O1"	57.699142    
"DL-4-oxalysine"	"CPD-7699"	"C5H13N2O3"	24.352503    
"DL-5-methylhydantoin"	"DL-5-METHYLHYDANTOIN"	"C4H6N2O2"	-13.62328    
"DL-<i>threo</i>-3,4-dihydroxyphenylserine"	"CPD-8858"	"C9H11N1O5"	-55.067688    
"DL-allothreonine"	"ALLO-THR"	"C4H9N1O3"	-31.8999    
"DL-glyceraldehyde"	"CPD0-1551"	"C3H6O3"	-45.07328    
"DL-glyceraldehyde 3-phosphate"	"CPD0-2032"	"C3H5O6P1"	-269.09265    
"DL-methionine sulfone"	"CPD0-1940"	"C5H11N1O4S1"	-21.207687    
"DL-norvaline"	"CPD0-1950"	"C5H11N1O2"	28.30232    
"DL-o-phenylalanine"	"CPD0-1901"	"C9H10N1O2F1"	26.7712    
"DL-p-phenylalanine"	"CPD0-1900"	"C9H10N1O2F1"	26.7712    
"DL-selenocystine"	"CPD0-1562"	"C6H12N2O4Se2"	-42.046566    
"DNA (without 6-O-methylguanine)"	"DNA-Guanines"	""	
"DNA cleaved at recognition site"	"DNA-Cleaved-Recognition-Site"	""	
"DNA combined with exogenous DNA to form a recombinational junction"	"DNA-Combined-With-Exogenous-DNA"	""	
"DNA containing a base with lesion"	"CPD-8521"	""	
"DNA containing a recognition site"	"DNA-With-Recognition-Site"	""	
"DNA with G-A mismatch"	"DNA-With-G-A-Mismatch"	""	
"DNA with lesion"	"CPD-8180"	""	
"DNA with lesion resolved through Rec-mediated pathway"	"CPD-8181"	""	
"DNA without lesion"	"CPD-8534"	""	
"DNA-4,6-diamino-5-formamidopyrimidine"	"DNA-46-Diamino-5-Formamidopyrimidine"	""	
"DNA<sub><i>n</i></sub>"	"DNA-N"	""	
"DOH-iso-val"	"DOH-ISO-VAL"	""	
"Decose"	"Glyco-CT-Superclass-DEC"	""	
"Dodecose"	"Glyco-CT-Superclass-S12"	""	
"ECO-02301"	"CPD-16932"	"C70H109N2O20"	740.71    
"EDDHA"	"EDDHA"	"C18H19N2O6"	42.729233    
"EDTA"	"EDTA"	"C10H14N2O8"	-176.46396    
"EFTH2"	"EFTH2"	""	
"EGTA"	"EGTA"	"C14H20N2O10"	-162.17056    
"EHNA"	"EHNA"	"C14H23N5O1"	255.20679    
"EIICBGlc"	"CPD0-2342"	""	
"F-PU"	"CPD-5483"	"C12H9N3O1F1Cl1"	66.270096    
"F-dUMP"	"CPD-6061"	"C9H10N2O8F1P1"	-306.45703    
"FAD"	"FAD"	"C27H30N9O15P2"	-305.61398    
"FAD stem group"	"FAD-STEM-GROUP"	"C15H25N6O13P2"	-366.91302    
